 9510000001461 At_O2       7710.883 0.000 8.838e-04  1.000  9510000000000   1   1.00
 9510000001462 At_O2       7710.101 0.000 1.296e-04  1.000  9510000000000   1   1.00
 9510000001463 At_O2       7709.871 0.000 8.579e-04  1.000  9510000000000   1   1.00
 9510000001466 At_O2       7704.087 0.000 1.505e-04  1.000  9510000000000   1   1.00
 9510000001467 At_O2       7703.753 0.000 2.170e-03  1.000  9510000000000   1   1.00
 9510000001468 At_O2       7702.733 0.000 2.102e-03  1.000  9510000000000   1   1.00
 9510000001469 At_O2       7702.238 0.000 1.817e-04  1.000  9510000000000   1   1.00
 9510000001470 At_O2       7701.077 0.000 2.630e-04  1.000  9510000000000   1   1.00
 9510000001471 At_O2       7699.504 0.000 2.674e-04  1.000  9510000000000   1   1.00
 9510000001472 At_O2       7698.322 0.000 3.404e-04  1.000  9510000000000   1   1.00
 9510000001473 At_O2       7697.007 0.000 3.130e-04  1.000  9510000000000   1   1.00
 9510000001474 At_O2       7696.864 0.000 5.029e-03  1.000  9510000000000   1   1.00
 9510000001475 At_O2       7695.836 0.000 4.860e-03  1.000  9510000000000   1   1.00
 9510000001476 At_O2       7695.809 0.000 3.749e-04  1.000  9510000000000   1   1.00
 9510000001477 At_O2       7694.747 0.000 3.182e-04  1.000  9510000000000   1   1.00
 9510000001478 At_O2       7693.535 0.000 3.680e-04  1.000  9510000000000   1   1.00
 9510000001480 At_O2       7692.724 0.000 2.911e-04  1.000  9510000000000   1   1.00
 9510000001481 At_O2       7691.500 0.000 3.289e-04  1.000  9510000000000   1   1.00
 9510000001482 At_O2       7690.939 0.000 2.437e-04  1.000  9510000000000   1   1.00
 9510000001483 At_O2       7690.212 0.000 1.099e-02  1.000  9510000000000   1   1.00
 9510000001484 At_O2       7689.704 0.000 2.708e-04  1.000  9510000000000   1   1.00
 9510000001485 At_O2       7689.394 0.000 1.884e-04  1.000  9510000000000   1   1.00
 9510000001486 At_O2       7689.175 0.000 1.059e-02  1.000  9510000000000   1   1.00
 9510000001488 At_O2       7688.148 0.000 2.069e-04  1.000  9510000000000   1   1.00
 9510000001489 At_O2       7688.089 0.000 1.355e-04  1.000  9510000000000   1   1.00
 9510000001491 At_O2       7686.832 0.000 1.474e-04  1.000  9510000000000   1   1.00
 9510000001503 At_O2       7683.796 0.000 2.263e-02  1.000  9510000000000   1   1.00
 9510000001504 At_O2       7682.751 0.000 2.174e-02  1.000  9510000000000   1   1.00
 9510000001507 At_O2       7677.612 0.000 4.388e-02  1.000  9510000000000   1   1.00
 9510000001508 At_O2       7676.559 0.000 4.200e-02  1.000  9510000000000   1   1.00
 9510000001510 At_O2       7671.660 0.000 8.005e-02  1.000  9510000000000   1   1.00
 9510000001511 At_O2       7670.597 0.000 7.629e-02  1.000  9510000000000   1   1.00
 9510000001514 At_O2       7665.936 0.000 1.372e-01  1.000  9510000000000   1   1.00
 9510000001515 At_O2       7664.865 0.000 1.301e-01  1.000  9510000000000   1   1.00
 9510000001517 At_O2       7660.440 0.000 2.207e-01  1.000  9510000000000   1   1.00
