90101000000000 H_I            1.0   0.    9.799E-26  1.               999  -1   1.00  4861++ 2sp- 4 (Te = 1.30E+04 Ne = 1.00E+03) 
  101000212001 H_I         3646.992 0.    6.125E-05  1.      101000000000  -1   1.00  2p_s2-120                                   
  101000212101 H_I         3646.975 0.    5.977E-05  1.      101000000000  -1   1.00  2p_s2-121                                   
  101000212201 H_I         3646.959 0.    5.834E-05  1.      101000000000  -1   1.00  2p_s2-122                                   
  101000212301 H_I         3646.943 0.    5.695E-05  1.      101000000000  -1   1.00  2p_s2-123                                   
  101000212401 H_I         3646.927 0.    5.561E-05  1.      101000000000  -1   1.00  2p_s2-124                                   
  101000212501 H_I         3646.912 0.    5.431E-05  1.      101000000000  -1   1.00  2p_s2-125                                   
  101000212601 H_I         3646.897 0.    5.305E-05  1.      101000000000  -1   1.00  2p_s2-126                                   
  101000212701 H_I         3646.883 0.    5.182E-05  1.      101000000000  -1   1.00  2p_s2-127                                   
  101000212801 H_I         3646.869 0.    5.064E-05  1.      101000000000  -1   1.00  2p_s2-128                                   
  101000212901 H_I         3646.855 0.    4.948E-05  1.      101000000000  -1   1.00  2p_s2-129                                   
  101000213001 H_I         3646.842 0.    4.837E-05  1.      101000000000  -1   1.00  2p_s2-130                                   
  101000213101 H_I         3646.829 0.    4.728E-05  1.      101000000000  -1   1.00  2p_s2-131                                   
  101000213201 H_I         3646.816 0.    4.623E-05  1.      101000000000  -1   1.00  2p_s2-132                                   
  101000213301 H_I         3646.803 0.    4.521E-05  1.      101000000000  -1   1.00  2p_s2-133                                   
  101000213401 H_I         3646.791 0.    4.421E-05  1.      101000000000  -1   1.00  2p_s2-134                                   
  101000213501 H_I         3646.779 0.    4.325E-05  1.      101000000000  -1   1.00  2p_s2-135                                   
  101000213601 H_I         3646.767 0.    4.231E-05  1.      101000000000  -1   1.00  2p_s2-136                                   
  101000213701 H_I         3646.756 0.    4.140E-05  1.      101000000000  -1   1.00  2p_s2-137                                   
  101000213801 H_I         3646.744 0.    4.051E-05  1.      101000000000  -1   1.00  2p_s2-138                                   
  101000213901 H_I         3646.734 0.    3.966E-05  1.      101000000000  -1   1.00  2p_s2-139                                   
  101000214001 H_I         3646.723 0.    3.882E-05  1.      101000000000  -1   1.00  2p_s2-140                                   
  101000214101 H_I         3646.712 0.    3.801E-05  1.      101000000000  -1   1.00  2p_s2-141                                   
  101000214201 H_I         3646.702 0.    3.722E-05  1.      101000000000  -1   1.00  2p_s2-142                                   
  101000214301 H_I         3646.692 0.    3.645E-05  1.      101000000000  -1   1.00  2p_s2-143                                   
  101000214401 H_I         3646.682 0.    3.570E-05  1.      101000000000  -1   1.00  2p_s2-144                                   
  101000214501 H_I         3646.672 0.    3.498E-05  1.      101000000000  -1   1.00  2p_s2-145                                   
  101000214601 H_I         3646.663 0.    3.427E-05  1.      101000000000  -1   1.00  2p_s2-146                                   
  101000214701 H_I         3646.654 0.    3.357E-05  1.      101000000000  -1   1.00  2p_s2-147                                   
  101000214801 H_I         3646.644 0.    3.291E-05  1.      101000000000  -1   1.00  2p_s2-148                                   
  101000214901 H_I         3646.636 0.    3.225E-05  1.      101000000000  -1   1.00  2p_s2-149                                   
  101000215001 H_I         3646.627 0.    3.161E-05  1.      101000000000  -1   1.00  2p_s2-150                                   
  101000215101 H_I         3646.618 0.    3.099E-05  1.      101000000000  -1   1.00  2p_s2-151                                   
  101000215201 H_I         3646.610 0.    3.039E-05  1.      101000000000  -1   1.00  2p_s2-152                                   
  101000215301 H_I         3646.602 0.    2.980E-05  1.      101000000000  -1   1.00  2p_s2-153                                   
  101000215401 H_I         3646.594 0.    2.923E-05  1.      101000000000  -1   1.00  2p_s2-154                                   
  101000215501 H_I         3646.586 0.    2.867E-05  1.      101000000000  -1   1.00  2p_s2-155                                   
  101000215601 H_I         3646.578 0.    2.813E-05  1.      101000000000  -1   1.00  2p_s2-156                                   
  101000215701 H_I         3646.570 0.    2.760E-05  1.      101000000000  -1   1.00  2p_s2-157                                   
  101000215801 H_I         3646.563 0.    2.708E-05  1.      101000000000  -1   1.00  2p_s2-158                                   
  101000215901 H_I         3646.555 0.    2.657E-05  1.      101000000000  -1   1.00  2p_s2-159                                   
  101000216001 H_I         3646.548 0.    2.608E-05  1.      101000000000  -1   1.00  2p_s2-160                                   
  101000216101 H_I         3646.541 0.    2.560E-05  1.      101000000000  -1   1.00  2p_s2-161                                   
  101000216201 H_I         3646.534 0.    2.513E-05  1.      101000000000  -1   1.00  2p_s2-162                                   
  101000216301 H_I         3646.528 0.    2.467E-05  1.      101000000000  -1   1.00  2p_s2-163                                   
  101000216401 H_I         3646.521 0.    2.422E-05  1.      101000000000  -1   1.00  2p_s2-164                                   
  101000216501 H_I         3646.514 0.    2.379E-05  1.      101000000000  -1   1.00  2p_s2-165                                   
  101000216601 H_I         3646.508 0.    2.336E-05  1.      101000000000  -1   1.00  2p_s2-166                                   
  101000216701 H_I         3646.502 0.    2.295E-05  1.      101000000000  -1   1.00  2p_s2-167                                   
  101000216801 H_I         3646.495 0.    2.254E-05  1.      101000000000  -1   1.00  2p_s2-168                                   
  101000216901 H_I         3646.489 0.    2.214E-05  1.      101000000000  -1   1.00  2p_s2-169                                   
  101000217001 H_I         3646.483 0.    2.176E-05  1.      101000000000  -1   1.00  2p_s2-170                                   
  101000217101 H_I         3646.477 0.    2.138E-05  1.      101000000000  -1   1.00  2p_s2-171                                   
  101000217201 H_I         3646.472 0.    2.101E-05  1.      101000000000  -1   1.00  2p_s2-172                                   
  101000217301 H_I         3646.466 0.    2.065E-05  1.      101000000000  -1   1.00  2p_s2-173                                   
  101000217401 H_I         3646.460 0.    2.029E-05  1.      101000000000  -1   1.00  2p_s2-174                                   
  101000217501 H_I         3646.455 0.    1.995E-05  1.      101000000000  -1   1.00  2p_s2-175                                   
  101000217601 H_I         3646.449 0.    1.961E-05  1.      101000000000  -1   1.00  2p_s2-176                                   
  101000217701 H_I         3646.444 0.    1.928E-05  1.      101000000000  -1   1.00  2p_s2-177                                   
  101000217801 H_I         3646.439 0.    1.897E-05  1.      101000000000  -1   1.00  2p_s2-178                                   
  101000217901 H_I         3646.434 0.    1.865E-05  1.      101000000000  -1   1.00  2p_s2-179                                   
  101000218001 H_I         3646.429 0.    1.834E-05  1.      101000000000  -1   1.00  2p_s2-180                                   
  101000218101 H_I         3646.424 0.    1.803E-05  1.      101000000000  -1   1.00  2p_s2-181                                   
  101000218201 H_I         3646.419 0.    1.774E-05  1.      101000000000  -1   1.00  2p_s2-182                                   
  101000218301 H_I         3646.414 0.    1.746E-05  1.      101000000000  -1   1.00  2p_s2-183                                   
  101000218401 H_I         3646.409 0.    1.718E-05  1.      101000000000  -1   1.00  2p_s2-184                                   
  101000218501 H_I         3646.405 0.    1.690E-05  1.      101000000000  -1   1.00  2p_s2-185                                   
  101000218601 H_I         3646.400 0.    1.663E-05  1.      101000000000  -1   1.00  2p_s2-186                                   
  101000218701 H_I         3646.396 0.    1.636E-05  1.      101000000000  -1   1.00  2p_s2-187                                   
  101000218801 H_I         3646.391 0.    1.610E-05  1.      101000000000  -1   1.00  2p_s2-188                                   
  101000218901 H_I         3646.387 0.    1.585E-05  1.      101000000000  -1   1.00  2p_s2-189                                   
  101000219001 H_I         3646.383 0.    1.560E-05  1.      101000000000  -1   1.00  2p_s2-190                                   
  101000219101 H_I         3646.378 0.    1.536E-05  1.      101000000000  -1   1.00  2p_s2-191                                   
  101000219201 H_I         3646.374 0.    1.512E-05  1.      101000000000  -1   1.00  2p_s2-192                                   
  101000219301 H_I         3646.370 0.    1.489E-05  1.      101000000000  -1   1.00  2p_s2-193                                   
  101000219401 H_I         3646.366 0.    1.466E-05  1.      101000000000  -1   1.00  2p_s2-194                                   
  101000219501 H_I         3646.362 0.    1.443E-05  1.      101000000000  -1   1.00  2p_s2-195                                   
  101000219601 H_I         3646.358 0.    1.421E-05  1.      101000000000  -1   1.00  2p_s2-196                                   
  101000219701 H_I         3646.354 0.    1.400E-05  1.      101000000000  -1   1.00  2p_s2-197                                   
  101000219801 H_I         3646.351 0.    1.379E-05  1.      101000000000  -1   1.00  2p_s2-198                                   
  101000219901 H_I         3646.347 0.    1.358E-05  1.      101000000000  -1   1.00  2p_s2-199                                   
  101000220001 H_I         3646.343 0.    1.338E-05  1.      101000000000  -1   1.00  2p_s2-200                                   
  101000220101 H_I         3646.340 0.    1.318E-05  1.      101000000000  -1   1.00  2p_s2-201                                   
  101000220201 H_I         3646.336 0.    1.298E-05  1.      101000000000  -1   1.00  2p_s2-202                                   
  101000220301 H_I         3646.332 0.    1.280E-05  1.      101000000000  -1   1.00  2p_s2-203                                   
  101000220401 H_I         3646.329 0.    1.261E-05  1.      101000000000  -1   1.00  2p_s2-204                                   
  101000220501 H_I         3646.326 0.    1.242E-05  1.      101000000000  -1   1.00  2p_s2-205                                   
  101000220601 H_I         3646.322 0.    1.224E-05  1.      101000000000  -1   1.00  2p_s2-206                                   
  101000220701 H_I         3646.319 0.    1.207E-05  1.      101000000000  -1   1.00  2p_s2-207                                   
  101000220801 H_I         3646.316 0.    1.189E-05  1.      101000000000  -1   1.00  2p_s2-208                                   
  101000220901 H_I         3646.312 0.    1.172E-05  1.      101000000000  -1   1.00  2p_s2-209                                   
  101000221001 H_I         3646.309 0.    1.156E-05  1.      101000000000  -1   1.00  2p_s2-210                                   
  101000221101 H_I         3646.306 0.    1.139E-05  1.      101000000000  -1   1.00  2p_s2-211                                   
  101000221201 H_I         3646.303 0.    1.123E-05  1.      101000000000  -1   1.00  2p_s2-212                                   
  101000221301 H_I         3646.300 0.    1.108E-05  1.      101000000000  -1   1.00  2p_s2-213                                   
  101000221401 H_I         3646.297 0.    1.092E-05  1.      101000000000  -1   1.00  2p_s2-214                                   
  101000221501 H_I         3646.294 0.    1.077E-05  1.      101000000000  -1   1.00  2p_s2-215                                   
  101000221601 H_I         3646.291 0.    1.062E-05  1.      101000000000  -1   1.00  2p_s2-216                                   
  101000221701 H_I         3646.288 0.    1.048E-05  1.      101000000000  -1   1.00  2p_s2-217                                   
  101000221801 H_I         3646.285 0.    1.033E-05  1.      101000000000  -1   1.00  2p_s2-218                                   
  101000221901 H_I         3646.283 0.    1.019E-05  1.      101000000000  -1   1.00  2p_s2-219                                   
