  603900003200 C_III          1.000 0.000 1.000e-03  1.000   603900000000  -1   1.00 4739.+ 20.01      
  603900003201 C_III       4739.660 0.000 4.667e-01  1.000   603900003200  -1   1.00 3p'3D-5p3Po       
  603900003202 C_III       4730.160 0.000 2.500e-01  1.000   603900003200  -1   1.00   
  603900002210 C_III          1.000 0.000 7.810e-02  1.000   603900000000  -1   1.00 4162.+            
  603900002211 C_III       4162.880 0.000 4.296e-01  1.000   603900002210  -1   1.00 3p'3D-5f3Fo       
  603900002212 C_III       4156.500 0.000 2.962e-01  1.000   603900002210  -1   1.00   
  603900002213 C_III       4152.510 0.000 2.000e-01  1.000   603900002210  -1   1.00   
  603900002214 C_III       4163.250 0.000 3.710e-02  1.000   603900002210  -1   1.00   
  603900002215 C_III       4156.740 0.000 3.710e-02  1.000   603900002210  -1   1.00   
  603900002221 C_III       5826.420 0.000 1.990e-02  1.000   603900000000  -1   1.00 4d1D-3d'1Fo       
  603900002231 C_III       5249.110 0.000 1.000e-03  1.000   603900000000  -1   1.00 4d-5p1            
  603900003231 C_III       4443.080 0.000 1.000e-03  1.000   603900000000  -1   1.00 4d1D-3d'1Po.01    
  603900002260 C_III          1.000 0.000 3.600e-02  1.000   603900000000  -1   1.00 7796.+            
  603900002261 C_III       7796.000 0.000 5.560e-01  1.000   603900002260  -1   1.00 3p'3S-3d'3Po      
  603900002262 C_III       7780.420 0.000 3.330e-01  1.000   603900002260  -1   1.00   
  603900002263 C_III       7771.760 0.000 1.110e-01  1.000   603900002260  -1   1.00   
  603900002321 C_III       6350.760 0.000 8.900e-04  1.000   603900000000  -1   1.00 3p'1D-5f1Fo       
  603900002331 C_III       4166.950 0.000 2.150e-03  1.000   603900000000  -1   1.00 3p'1D-6p1Po       
  603900002350 C_III          1.000 0.000 1.520e-01  1.000   603900000000  -1   1.00 7612.+            
  603900002351 C_III       7612.650 0.000 4.074e-01  1.000   603900002350  -1   1.00 3d'3Fo-5g3G       
  603900002352 C_III       7592.280 0.000 3.122e-01  1.000   603900002350  -1   1.00   
  603900002353 C_III       7578.160 0.000 2.381e-01  1.000   603900002350  -1   1.00   
  603900002360 C_III          1.000 0.000 1.000e-03  1.000   603900000000  -1   1.00 6774.+            
  603900002361 C_III       6774.950 0.000 5.556e-01  1.000   603900002360  -1   1.00 3d'3Po-6s3S       
  603900002362 C_III       6786.760 0.000 3.333e-01  1.000   603900002360  -1   1.00   
  603900002363 C_III       6793.360 0.000 1.111e-01  1.000   603900002360  -1   1.00   
  603900003360 C_III          1.000 0.000 2.600e-03  1.000   603900000000  -1   1.00 4252.+ notes??    
  603900003361 C_III       4252.100 0.000 5.556e-01  1.000   603900003360  -1   1.00 3d'3Po-7s3S NS    
  603900003362 C_III       4256.750 0.000 3.333e-01  1.000   603900003360  -1   1.00 "Ry"              
  603900003363 C_III       4259.350 0.000 1.111e-01  1.000   603900003360  -1   1.00   
  603900004360 C_III       8321.160 0.000 1.540e-03  1.000   603900000000  -1   1.00 3p'1S-6p1Po       
  603900002371 C_III       5771.660 0.000 1.000e-03  1.000   603900000000  -1   1.00 3d'1Fo-6g1G       
  603900005010 C_III_Ry    5376.190 0.000 7.500e-04  1.000   603900000000  -1   1.00 5s-6p1 (6s1?)     
  603900005020 C_III_Ry       1.000 0.000 1.000e-03  1.000   603900000000  -1   1.00 5840.+            
  603900005021 C_III_Ry    5840.690 0.000 5.556e-01  1.000   603900005020  -1   1.00 5s-6p3 (7p3?)     
  603900005022 C_III_Ry    5841.050 0.000 3.333e-01  1.000   603900005020  -1   1.00   
  603900005023 C_III_Ry    5841.320 0.000 1.111e-01  1.000   603900005020  -1   1.00   
  603900005030 C_III_Ry    3789.430 0.000 1.000e-03  1.000   603900000000  -1   1.00 5s-7p1            
  603900005040 C_III_Ry       1.000 0.000 1.000e-03  1.000   603900000000  -1   1.00 5158.+            
  603900005041 C_III_Ry    5158.520 0.000 5.556e-01  1.000   603900005040  -1   1.00 5p-7s3 (8s3?)     
  603900005042 C_III_Ry    5159.400 0.000 3.333e-01  1.000   603900005040  -1   1.00   
  603900005043 C_III_Ry    5160.040 0.000 1.111e-01  1.000   603900005040  -1   1.00   
  603920000000 C_IIId         1.0   0.    5.650E-02  1.      603000000000  -1   1.00 4593.2repet pr reste CIII_di ANC; calib?     
  603920004030 C_IIId      4344.700 0.000 2.000e-09  1.000   603920000000  -1   1.00 4p'3D-5s'3Po 2.e-2 autoi cf _5gp mis=0 sf -5f
  603920004031 C_IIId      4337.400 0.000 2.000e-09  1.000   603920000000  -1   1.00 4p'3D-5s'3Po 2.e-2
  603920004040 C_IIId      4544.200 0.000 1.800e-09  1.000   603920000000  -1   1.00 4d'3Fo-5f'3D 1.e-2
  603920004041 C_IIId      4158.400 0.000 1.560e-09  1.000   603920000000  -1   1.00 4d'3Do-5f'3D 1.56e-2         
  603920004042 C_IIId      4300.800 0.000 7.960e-02  1.000   603920000000  -1   1.00 **4d'3Po-5f'3D 7.960e-2 ref6032-->6034 2/9   
  603920002481 C_IIId      4315.440 0.000 1.380e-01  1.000   603920000000  -1   1.00 **4d'3Do-5f'3F 1.380e-1 id   
  603920004050 C_IIId      4371.100 0.000 9.140e-09  1.000   603920000000  -1   1.00 **4d'1Fo-5f'1G 9.140e-2 id   
  603920004061 C_IIId      4395.340 0.000 1.600e-02  1.000   603920000000  -1   1.00 **7d1D-4d'1Fo 1.600e-2  id   
  603920004070 C_IIId      4003.500 0.000 4.700e-02  1.000   603920000000  -1   1.00 4d'1Do-5f'1F 4.700e-2        
  603920004080 C_IIId      5095.200 0.000 1.500e-02  1.000   603920000000  -1   1.00 4d'1Po-5f'1D 1.500e-2        
90604000000000 C_IV           1.0   0.    5.331E-24  1.               999  -1   1.00  4658++ 5fg- 6 (r4b0100.d  2)
  604000040504 C_IV        2530.061 0.    2.255E+00  1.      604000000000  -1   1.00  4f2- 5g          
90604700000000 C_IVfl         1.0   0.    2.500E-24  1.               999  -1   1.00   5801+  arbitrary              
  604700030301 C_IVfl      5801.310 0.    6.667E-01  1.      604700000000  -1   1.00  3s2- 3p Br=1/1.49E+02       
  604701030301 C_IVfl      5811.970 0.    3.333E-01  1.      604700000000  -1   1.00  3s2- 3p Br=1/1.49E+02       
90701000000000 N_I            1.0   0.    1.000E-25  1.               999  -1   1.00 8680.++ rad (3P).-(3P).      
  701000001010 N_I            1.000 0.000 1.000e+00  1.000   701000000000  -1   1.00 8680.+ (3P).3s4P-(3P).3p4Do V1
  701000001011 N_I         8680.282 0.000 2.120e-01  1.000   701000001010  -1   1.00 6 - 8 B+NIST  empir418               
  701000001012 N_I         8683.403 0.000 2.340e-01  1.000   701000001010  -1   1.00 4 - 6             
  701000001013 N_I         8686.149 0.000 1.410e-01  1.000   701000001010  -1   1.00 2 - 4             
  701000001014 N_I         8703.247 0.000 1.500e-01  1.000   701000001010  -1   1.00 2 - 2             
  701000001015 N_I         8711.703 0.000 1.580e-01  1.000   701000001010  -1   1.00 4 - 4             
  701000001016 N_I         8718.837 0.000 7.900e-02  1.000   701000001010  -1   1.00 6 - 6             
  701000001017 N_I         8728.901 0.000 1.200e-02  1.000   701000001010  -1   1.00 4 - 2             
  701000001018 N_I         8747.369 0.000 1.400e-02  1.000   701000001010  -1   1.00 6 - 4             
  701000001020 N_I            1.000 0.000 1.940e-00  1.000   701000000000  -1   1.00 8216.+ 3s4P-3p4Po
  701000001021 N_I         8184.861 0.000 7.135e-02  1.000   701000001020  -1   1.00 4 - 6 B+NIST
  701000001022 N_I         8188.012 0.000 1.861e-01  1.000   701000001020  -1   1.00 2 - 4
  701000001023 N_I         8200.357 0.000 4.510e-02  1.000   701000001020  -1   1.00 2 - 2
  701000001024 N_I         8210.715 0.000 7.110e-02  1.000   701000001020  -1   1.00 4 - 4
  701000001025 N_I         8216.336 0.000 1.200e-01  1.000   701000001020  -1   1.00 6 - 6 bl?
  701000001026 N_I         8223.128 0.000 2.406e-01  1.000   701000001020  -1   1.00 4 - 2 
  701000001027 N_I         8242.389 0.000 1.998e-01  1.000   701000001020  -1   1.00 6 - 4
  701000001030 N_I            1.000 0.000 2.120e-01  1.000   701000000000  -1   1.00 7468.+ 3s4P-3p4So 
  701000001031 N_I         7423.641 0.000 1.580e-01  1.000   701000001030  -1   1.00 2 - 4 B+NIST      
  701000001032 N_I         7442.298 0.000 3.293e-01  1.000   701000001030  -1   1.00 4 - 4             
  701000001033 N_I         7468.312 0.000 5.126e-01  1.000   701000001030  -1   1.00 6 - 4             
  701000001040 N_I            1.000 0.000 7.750e-02  1.000   701000000000  -1   1.00 9863.+ 3p4Do-3d4D 
  701000001041 N_I         9863.330 0.000 3.745e-01  1.000   701000001040  -1   1.00 8 - 8 B/C+ NIST   
  701000001042 N_I         9822.750 0.000 1.641e-01  1.000   701000001040  -1   1.00 6 - 6             
  701000001043 N_I         9798.560 0.000 6.520e-02  1.000   701000001040  -1   1.00 4 - 4             
  701000001044 N_I         9788.290 0.000 3.610e-02  1.000   701000001040  -1   1.00 2 - 2             
  701000001045 N_I         9872.150 0.000 9.850e-02  1.000   701000001040  -1   1.00 8 - 6             
  701000001046 N_I         9834.610 0.000 1.068e-01  1.000   701000001040  -1   1.00 6 - 4             
  701000001047 N_I         9810.010 0.000 6.390e-02  1.000   701000001040  -1   1.00 4 - 2             
  701000001048 N_I         9814.020 0.000 2.550e-02  1.000   701000001040  -1   1.00 6 - 8             
  701000001049 N_I         9786.780 0.000 3.740e-02  1.000   701000001040  -1   1.00 4 - 6             
  701000001050 N_I         9776.900 0.000 2.800e-02  1.000   701000001040  -1   1.00 2 - 4             
  701000001060 N_I            1.000 0.000 3.000e-01  1.000   701000000000  -1   1.00 9392.+ 3s2P-3p2Do quartet/(2*.957*1.6)
  701000001061 N_I         9386.805 0.000 3.400e-01  1.000   701000001060  -1   1.00 2 - 4 B NIST      alim3d2F*.081
  701000001062 N_I         9392.793 0.000 6.000e-01  1.000   701000001060  -1   1.00 4 - 6             
  701000001063 N_I         9460.676 0.000 6.000e-02  1.000   701000001060  -1   1.00 4 - 4             
  701000001070 N_I            1.000 0.000 4.900e-02  1.000   701000000000  -1   1.00 8629.+ 3s2P-3p2Po  quartet/(2*.76)
  701000001071 N_I         8567.735 0.000 1.380e-01  1.000   701000001070  -1   1.00 2 - 4 B NIST   empir418
  701000001072 N_I         8594.000 0.000 1.480e-01  1.000   701000001070  -1   1.00 2 - 2             
  701000001073 N_I         8629.235 0.000 6.740e-01  1.000   701000001070  -1   1.00 4 - 4             
  701000001074 N_I         8655.878 0.000 4.000e-02  1.000   701000001070  -1   1.00 4 - 2 :     
  701000001080 N_I            1.000 0.000 4.000e-02  1.000   701000000000  -1   1.00 9060.+ 3p2So-3d2P 
  701000001081 N_I         9060.475 0.000 6.670e-01  1.000   701000001080  -1   1.00 2 - 4 B NIST      
  701000001082 N_I         9028.922 0.000 3.330e-01  1.000   701000001080  -1   1.00 2 - 2             
  701000001100 N_I            1.000 0.000 1.000e-02  1.000   701000000000  -1   1.00 4254.+ arb V4?    
  701000001101 N_I         4253.400 0.000 4.000e-01  1.000   701000001100  -1   1.00      LS           
  701000001102 N_I         4254.730 0.000 2.100e-01  1.000   701000001100  -1   1.00   
  701000001103 N_I         4255.160 0.000 8.330e-02  1.000   701000001100  -1   1.00   
  701000001104 N_I         4263.220 0.000 9.000e-02  1.000   701000001100  -1   1.00   
  701000001105 N_I         4261.280 0.000 1.070e-01  1.000   701000001100  -1   1.00   pr bl Zn_VI     
  701000001106 N_I         4258.710 0.000 8.330e-02  1.000   701000001100  -1   1.00   
  701000001107 N_I         4269.800 0.000 1.000e-02  1.000   701000001100  -1   1.00   
  701000001108 N_I         4264.850 0.000 1.670e-02  1.000   701000001100  -1   1.00   
  701000001210 N_I            1.000 0.000 1.000e-02  1.000   701000000000  -1   1.00 9187.+ (1D).3s2D-(1D).3p2Do diel arb
  701000001211 N_I         9187.500 0.000 6.000e-01  1.000   701000001210  -1   1.00   - 6 C+NIST      
  701000001212 N_I         9207.800 0.000 4.000e-01  1.000   701000001210  -1   1.00   - 4             
  701000001220 N_I            1.000 0.000 3.000e-01  1.000   701000000000  -1   1.00 9045.+ (1D).3s2D-(1D).3p2Fo diel
  701000001221 N_I         9045.878 0.000 5.700e-01  1.000   701000001220  -1   1.00 6 - 8 B NIST      
  701000001222 N_I         9049.700 0.000 4.300e-01  1.000   701000001220  -1   1.00   - 6             
  701000001230 N_I            1.000 0.000 5.000e-03  1.000   701000000000  -1   1.00 8655.+ (1D).3s2D-(3P).3p2Po diel arb
  701000001231 N_I         8655.900 0.000 6.770e-01  1.000   701000001230  -1   1.00   - 4 C NIST     empir418 ~abs          
  701000001232 N_I         8666.935 0.000 3.330e-01  1.000   701000001230  -1   1.00 4 - 2             
  701000001240 N_I            1.000 0.000 2.200e-02  1.000   701000000000  -1   1.00 8166.+ (1D).3s2D-(1D).3p2Do diel
  701000001241 N_I         8166.233 0.000 0.000e-00  1.000   701000001240  -1   1.00 6 - 6 C NIST      
