  9 16  0.2970  0.2950  0.2380  0.1660  0.1300  0.0942  0.0973  0.1560  0.2150
  9 17  0.3910  0.3510  0.2750  0.1990  0.1610  0.1220  0.1430  0.3120  0.5130
  9 18  0.1720  0.1620  0.1740  0.1760  0.1570  0.1310  0.1450  0.1870  0.1990
  9 19  0.0378  0.0489  0.0626  0.0837  0.0845  0.0780  0.1430  0.6610  1.3400
  9 20  0.1240  0.1260  0.1160  0.1190  0.1110  0.1000  0.0996  0.1260  0.1460
  9 21  0.0870  0.1030  0.1420  0.1600  0.1510  0.1380  0.1430  0.2090  0.2760
 10 11  0.7740  0.7940  0.8990  1.1200  1.2700  1.3500  1.2800  1.0800  0.7630
 10 12  0.6990  0.7930  0.8440  0.9190  1.1700  1.4100  1.3100  1.0500  0.7200
 10 13  0.9920  1.0700  1.1100  1.1700  1.1500  1.0700  0.9860  0.8670  0.6970
 10 14  0.2440  0.2780  0.2880  0.2600  0.2200  0.1640  0.1260  0.0973  0.0702
 10 15  0.2220  0.2570  0.2810  0.2940  0.2650  0.2050  0.1690  0.1450  0.1150
 10 16  0.7320  0.7150  0.5170  0.3930  0.3330  0.2510  0.2180  0.2040  0.1730
 10 17  0.4480  0.4400  0.4700  0.4760  0.4290  0.3420  0.3070  0.2990  0.2810
 10 18  0.1020  0.1840  0.2530  0.2490  0.2190  0.1700  0.1510  0.1450  0.1300
 10 19  0.8270  1.0400  1.1400  1.1500  1.1500  1.1600  1.1900  1.2400  1.2400
 10 20  0.2150  0.2270  0.2210  0.2140  0.2050  0.1850  0.1790  0.1760  0.1550
 10 21  0.2610  0.3200  0.3970  0.4080  0.3700  0.2960  0.2590  0.2370  0.2000
 11 12  2.2100  2.6700  3.0200  3.4900  4.2300  4.8800  4.5700  3.7500  2.5900
 11 13  2.9800  3.2200  3.3400  3.5100  3.4600  3.2200  2.9500  2.6000  2.0800
 11 14  0.4390  0.5660  0.5700  0.4930  0.4310  0.3490  0.2890  0.2370  0.1750
 11 15  0.6630  0.6590  0.7360  0.8160  0.7480  0.5880  0.4930  0.4650  0.4250
 11 16  2.7600  2.6500  1.9500  1.4500  1.2000  0.9080  0.7940  0.7460  0.6560
